nombre;precio
Cerveza tostada Free Damm 0.0 alcohol sin gluten lata 33 cl.;0.77
Cerveza negra Carrefour lata 33 cl.;0.59
Cerveza Paulaner Weissbier botella 50 cl.;1.94
Cerveza Pils Carrefour lata 33 cl.;0.59
Cerveza Mahou 5 Estrellas Session tipo IPA lata 33 cl.;1.12
Cerveza El Águila sin filtrar 0,0 alcohol botella 33 cl.;0.99
Cerveza Mahou 5 Estrellas especial pack de 28 latas de 33 cl.;2.42
Cerveza Estrella Galicia 0,0 sin alcohol lata 33 cl.;0.88
Cerveza Estrella Galicia especial mini pack 20 botellas 20 cl.;2.56
Cerveza Damm Lemon con limón lata 33 cl.;0.85
Cerveza lager tostada Amstel Clásica lata 33 cl.;0.52
Cerveza Estrella Galicia especial pack de 12 botellas de 25 cl.;2.56
Cerveza Cruzcampo Shandy con limón lata 33 cl.;0.81
Cerveza tostada San Miguel 0,0 alcohol lata 33 cl.;0.73
Cerveza Cruzcampo Pilsen pack 28 latas 33 cl.;2.15
Cerveza Voll Damm doble malta botella 33 cl.;1.37
Cerveza Voll Damm doble malta pack de 12 latas de 33 cl.;3.03
Cerveza Ambar triple zero lata 33 cl.;0.77
Cerveza Alhambra reserva 1925 lata 33 cl.;1.17
Cerveza Desperados sabor tequila lata 50 cl.;1.99
Cerveza tostada Amstel 0,0 Radler con limón lata 33 cl.;0.85
Cerveza La Sagra Original Lager lata 33 cl.;0.9
Cerveza Amstel 100% Malta pack de 12 latas de 33 cl.;2.21
Cerveza Mahou Clásica pack de 12 botellas de 25 cl.;5.99
Cerveza San Miguel 0,0 radler con zumo limón natural lata 33 cl.;0.81
Cerveza Grimbergen doble ambrée botella 33 cl.;2.09
Cerveza Mahou Clásica pack de 6 botellas de 25 cl.;2.39
Cerveza Mahou 5 Estrellas especial sin gluten botella 33 cl.;1.19
Cerveza Daura sin gluten lata 33 cl.;0.99
Cerveza Desperados sabor mojito botella 33 cl.;1.49
Cerveza Mahou Mixta Shandy con limón lata 33 cl.;0.9
Cerveza Victoria pack 24 latas 33 cl.;2.15
Cerveza tostada Estrella Galicia 0.0 alcohol pack 6 botellas 25 cl.;2.77
Cerveza Cruzcampo Pilsen pack de 24 botellas de 25 cl.;1.66
Cerveza El León clásica lata 50 cl.;0.65
Cerveza Ambar Lager especial sin gluten lata 33 cl.;0.93
Cerveza Leffe botella 33 cl.;2.15
Cerveza El Alcázar lata 33 cl.;1.05
Cerveza Victoria de Málaga pack de 12 latas de 33 cl.;2.18
Cerveza Voll-Damm lata 50 cl.;1.45
Cerveza Carrefour Classic pack de 6 botellas de 25 cl.;1.46
Cerveza El Águila sin filtrar lata 50 cl.;1.5
Cerveza Mahou 5 Estrellas especial pack de 24 botellas de 25 cl.;2.44
Cerveza Estrella Galicia especial botella 66 cl.;2.59
Cerveza Coronita pack de 6 botellas de 21 cl.;4.96
Cerveza San Miguel especial Lager pack de 12 botellas de 25 cl.;5.99
Cerveza Ambar 0,0 sin alcohol sin gluten botella 33 cl.;1.37
Cerveza Mahou Maestra tostada doble lúpulo botella 33 cl.;1.52
Cerveza El León clásica botella 75 cl.;1.32
Cerveza Ambar Lager especial pack de 9 latas de 33 cl.;2.64
Cerveza Cruzcampo Tremenda lata 33 cl.;0.94
Cerveza tostada Cruzcampo Gran Reserva lata 33 cl.;0.99
Cerveza Guinness Draught irlandesa negra lata 44 cl.;2.95
Cerveza Cruzcampo Pilsen pack de 12 latas de 33 cl.;2.21
Cerveza sin filtrar Mahou 5 estrellas lata 33 cl.;0.95
Cerveza San Miguel especial Lager pack de 6 botellas de 25 cl.;2.37
Cerveza Amstel 0,0 sin alcohol lata 33 cl.;0.82
Cerveza tostada Cruzcampo 0.0 alcohol gran reserva lata 33 cl.;0.9
Cerveza Mahou 5 Estrellas especial pack de 12 botellas de 25 cl.;2.5
Cerveza 1906 Red Vintage La Colorada lata 33 cl.;1.29
Cerveza Buckler 0,0 alcohol malta lata 33 cl.;0.89
Cerveza San Miguel 0,0 alcohol pack de 6 botellas de 25 cl.;1.99
Cerveza Mahou sin alcohol pack de 6 botellas de 25 cl.;1.93
Cerveza artesana Carrefour Sensation tipo IPA botella 33 cl.;1.3
Cerveza El Aguila dorada lata 50 cl.;1.28
Cerveza Heineken Lager 0,0 sin alcohol pack 6 botellas 25 cl.;2.83
Cerveza Mahou rosé lata 33 cl.;0.99
Cerveza lager especial El Águila sin filtrar pack de 10 latas de 33 cl.;2.69
Cerveza rubia 18/70 botella 33 cl.;1.17
Cerveza tostada Mahou 0,0 alcohol pack de 6 botellas de 25 cl.;3.17
Cerveza Grimbergen blonde botella 33 cl.;2.09
Cerveza Alhambra Lager Singular pack 6 botellas de 25 cl.;2.83
Cerveza San Miguel especial sin gluten botella 33 cl.;1.1
Cerveza sin alcohol pack de 6 botellas de 25 cl.;1.39
Cerveza Heineken Lager pack de 12 latas de 33 cl.;2.58
Cerveza Miller Genuine Draft Lager Norteamericana botella 33 cl.;1.48
Cerveza La Estrella de Galicia botella 33 cl.;1.17
Cerveza negra Bock-Damm Munich lata 33 cl.;1.1
Cerveza Desperados sabor mojito lata 50 cl.;1.99
Cerveza artesana Carrefour Sensation sin gluten botella 33 cl.;0.99
Cerveza 1906 reserva especial pack 12 botellas 33 cl.;3.53
Cerveza tostada Cruzcampo Gran Reserva botella 33 cl.;1.39
Cerveza Alhambra Reserva 1925 pack de 12 botellas de 33 cl.;2.15
Cerveza Inedit Damm malta botella 33 cl.;1.74
Cerveza tostada extra San Miguel Selecta lata 33 cl.;0.99
Cerveza Daura sin gluten botella 33 cl.;1.32
Cerveza Voll Damm doble malta pack de 6 botellas de 25 cl.;3.93
Cerveza Amstel 100% Malta pack 28 latas 33 cl.;2.15
Cerveza El Alcázar botella 33 cl.;1.3
Cerveza Daura Marzen Lager sin gluten botella 33 cl.;1.54
Cerveza tostada extra San Miguel Selecta botella 33 cl.;1.2
Cerveza Paulaner Weissbier lata 50 cl.;2.19
Cerveza Mahou 5 Estrellas Radler con zumo natural de limón lata 33 cl.;0.84
Cerveza Franziskaner Dunkel botella 50 cl.;1.85
Cerveza Alhambra Lager Singular pack de 12 latas de 33 cl.;2.48
Cerveza Alhambra especial pack 12 botellas de 20 cl.;2.98
Cerveza Estrella Damm mediterránea pack de 12 botellas de 25 cl.;2.73
Cerveza San Miguel especial Lager pack de 24 botellas de 25 cl.;1.66
Cerveza negra Estrella Galicia 0.0 alcohol pack 6 botellas 25 cl.;2.77
Cerveza Victoria de Málaga pack de 6 botellas de 25 cl.;2.77
Cerveza Estrella Galicia sin gluten pack de 6 botellas de 25 cl.;2.97
Cerveza Mahou Maestra Dunkel lager oscura botella 33 cl.;1.61
Cerveza Budweiser Lager botella 33 cl.;1.94
Cerveza San Miguel Magna golden lager lata 33 cl.;0.83
Cerveza Guinness Original irlandesa negra botella 33 cl.;2.49
Cerveza Franziskaner Weissbier Naturtrüb lata 50 cl.;1.93
Cerveza Alhambra especial sin alcohol botella 1 l.;1.99
Cerveza Stella Artois botella 33 cl.;1.93
Cerveza Ambar Radler Lager premium botella 33 cl.;1.34
Cerveza roja Alhambra reserva pack de 4 botellas de 33 cl.;5.04
Cerveza rubia Heineken Lager pack 12 botellas 25 cl.;2.45
Cerveza Free Damm Lager 0,0 sin alcohol sin gluten pack de 6 botellas de 25 cl.;2.53
Cerveza tostada Ambar Export doble fermentación botella 33 cl.;1.54
Cerveza Mahou sin filtrar botella 33 cl.;1.1
Cerveza Franziskaner Weissbier sin alcohol botella 50 cl.;1.85
Cerveza Cruzcampo Shandy con limón pack de 6 botellas de 25 cl.;2.5
Cerveza Mahou Barrica envejecida edición original botella 33 cl.;2.15
Cerveza tostada Turia pack 12 latas 33 cl.;2.51
Cerveza negra Guinnes Draught 0,0 lata 44 cl.;3.19
Cerveza Voll Damm doble malta pack de 12 botellas de 25 cl.;3.46
Cerveza artesana Carrefour Sensation rubia sin filtrar botella 33 cl.;0.99
Cerveza tostada Amstel Oro 0.0 alcohol pack de 10 latas de 33 cl.;2.69
Cerveza artesana Carrefour Sensation reserva botella 33 cl.;0.92
Cerveza 1906 red vintage La Colorada pack de 6 botellas 33 cl.;4.07
Cerveza Carlsberg pack de 12 latas de 33 cl.;2.47
Cerveza tostada Amstel Oro pack 10 latas 33 cl.;2.63
Cerveza tostada San Miguel 0.0 alcohol pack 6 botellas 25 cl.;2.57
Cerveza El Aguila dorada pack de 6 botellas de 20 cl.;2.91
Cerveza Amstel Radler con limón pack 12 latas 33 cl.;2.41
Cerveza tostada azul Chimay belga trapense botella 33 cl.;3.59
Cerveza Mahou Clásica pack de 24 botellas de 25 cl.;1.94
Cerveza Budweiser Lager pack de 6 botellas de 25 cl.;3.43
Cerveza Amstel 0,0 sin alcohol Radler con limón pack de 12 latas de 33 cl.;2.45
Cerveza rubia Amstel pack 6 botellas 25 cl.;2.23
Cerveza Heineken Lager 0,0 alcohol pack 12 latas 33 cl.;2.64
Cerveza San Miguel Yakima Valley tipo IPA lata 33 cl.;1.57
Cerveza artesana Carrefour Sensation Session IPA botella 33 cl.;1.61
Cerveza tostada Mahou Maestra doble lúpulo pack de 12 latas de 33 cl.;2.85
Cerveza Cruzcampo Especial pack 6 botellas de 20 cl.;3.21
Cerveza Hoegaarden blanca de trigo botella 33 cl.;2.09
Cerveza Ambar Indian Pale Ale botella 33 cl.;2.05
Cerveza Amstel Radler con limón pack de 6 botellas de 25 cl.;2.97
Cerveza tostada Amstel Oro 0.0 alcohol pack de 6 botellas de 25 cl.;3.57
Cerveza artesana Carrefour Sensation roja botella 33 cl.;1.33
Cerveza Coors Lager Norteamericana botella 33 cl.;1.2
Cerveza El Aguila dorada pack de 10 latas de 33 cl.;2.5
Cerveza tostada San Miguel 0,0 alcohol pack de 12 latas de 33 cl.;2.14
Cerveza Amstel 100% Malta pack 12 botellas 25 cl.;2.08
Cerveza artesana Carrefour Sensation radler sin gluten botella 33 cl.;1.32
Cerveza Corona pack de 6 latas de 33 cl.;3.66
Cerveza Shandy Cruzcampo sabor limón pack 12 latas 33 cl.;2.23
Cerveza tostada Cruzcampo gran reserva malta pack de 10 latas de 33 cl.;2.8
Cerveza Cruzcampo especial lager pack 12 latas 33 cl.;2.45
Cerveza artesana Carrefour Sensation blanca trigo botella 33 cl.;1.42
Cerveza Ambar Lager especial pack de 6 botellas de 25 cl.;2.86
Cerveza artesana La Cibeles rubia botella 33 cl.;2.09
Cerveza tostada Amstel Oro pack 6 botellas 25 cl.;3.33
Cerveza tostada Ambar Export pack de 9 latas de 33 cl.;3.23
Cerveza Heineken silver pack de 12 latas de 33 cl.;2.77
Cerveza El Águila sin filtrar pack 12 botellas 33 cl.;3.27
Cerveza 1906 tipo Irish Red Ale pack 6 botellas 33 cl.;4.17
Cerveza Heineken Lager barril 5 l.;4.54
Cerveza Cruzcampo Tremenda pack de 12 latas de 33 cl.;2.74
Cerveza Carlsberg pack de 6 botellas de 25 cl.;3.93
Cerveza artesana La Cibeles castaña botella 33 cl.;2.09
Cerveza Cibeles Ipa botella 33 cl.;2.09
Cerveza San Miguel Radler con limón pack de 12 latas de 33 cl.;2.46
Cerveza San Miguel Magna pack de 6 botellas de 25 cl.;2.97
Cerveza artesana trigo La Cibeles botella 33 cl.;2.09
Cerveza Mahou la diabla sabor mango chili lata 33 cl.;0.77
Agua mineral Fuente Primavera 1,5 l.;0.17
Agua mineral Bezoya 1,5 l.;0.49
Agua mineral Font Vella 6,25 l.;0.37
Agua mineral Solán de Cabras natural 1,5 l.;0.51
Agua mineral Font Vella 2,5 l.;0.5
Agua mineral Font Vella 50 cl.;0.67
Agua mineral Carrefour 50 cl.;0.29
Agua mineral Font Vella natural 2 l..;0.54
Agua mineral Carrefour 1,5 l.;0.26
Agua mineral natural Nestlé Aquarel 2 l.;0.4
Agua mineral Lanjarón 1,5 l.;0.49
Agua mineral natural Nestlé Aquarel 1,5 l.;0.41
Agua mineral Font Vella 1,5 l.;0.5
Agua mineral con gas Carrefour 1,25 l.;0.29
Agua mineral Fuente Primavera 5 l.;0.13
Agua mineral Carrefour 2 l.;0.25
Agua mineral Fuente Primavera 50 cl.;0.24
Agua mineral Aquabona 1,5 l.;0.43
Agua mineral Lanjarón 2 l.;0.47
Agua mineral Font Vella 33 cl.;0.53
Agua mineral Font Vella natural 1 l.;0.79
Agua mineral Solán de Cabras natural 50 cl.;0.83
Agua mineral Carrefour Kids tapón deportivo 33 cl.;0.26
Agua mineral Aquabona 50 cl.;0.64
4,14 €/6 uds.;0.69
Agua mineral con gas Carrefour 50 cl.;0.32
Zumo de fruta y leche Carrefour Tropical pack de 6 briks de 20 cl.;1.04
Agua mineral Bezoya natural 5 l.;0.47
Agua mineral Solán de Cabras natural 75 cl.;0.83
Agua mineral natural Nestlé Aquarel tapón deportivo 33 cl.;0.52
Agua mineral Font Vella 2,5 l.;0.5
Agua mineral Lanjarón 2 l.;0.47
Agua mineral Cabreiroa 1,5 l.;0.48
Agua mineral Solán de Cabras natural 33 cl.;0.71
Agua mineral Solán de Cabras natural 5 l.;0.58
Agua mineral natural con gas San Pellegrino 1 l.;1.39
Agua mineral con gas Fonter 1 l.;1.14
Agua mineral con gas Vichy Catalán natural 1,2 l.;1.49
Agua mineral Carrefour 5 l.;0.21
Agua mineral Bezoya 50 cl.;0.66
Néctar de naranja Carrefour brik 1 l.;0.85
Limonada Don Simón exprimida botella 1,5 l.;0.75
Bebida tropical Carrefour sin azúcar añadido brik 1 l.;0.7
Agua mineral Lanjarón 6,25 l.;0.37
Néctar de melocotón y uva Carrefour Classic brik 1 l.;0.93
Néctar de piña Carrefour Classic brik 1 l.;0.89
Zumo de naranja Carrefour brik 1 l.;1.75
Zumo de frutas y leche Carrefour sabor mediterráneo pack de 6 briks de 20 cl.;1.04
Zumo de naranja Carrefour Extra exprimido con pulpa brik 1 l.;1.75
Agua mineral natural Nestlé Aquarel 5 l.;0.34
Appletiser 100% zumo de manzana con burbujas finas lata 25 cl.;0.88
Zumo florida Sunny Delight botella 33 cl.;0.65
Zumo de melocotón, manzana y uva Carrefour Classic pack de 6 briks de 20 cl.;1.25
Agua mineral con gas Fonter 50 cl.;0.84
Néctar de naranja Carrefour sin azúcar añadido 1 l.;1.17
Agua mineral Bezoya grifo 8 l.;0.41
Agua mineral Carrefour 8 l.;0.2
Zumo de naranja Simon Life botella 1,5 l.;1.23
Néctar de maracuya Carrefour Classic brik 1 l.;1.3
Agua mineral Carrefour 1 l.;0.4
Agua mineral natural Cabreiroá tapón deportivo 33 cl.;0.7
Zumo de naranja Carrefour brik 1 l.;1.99
Agua mineral Font Vella 75 cl.;0.89
Agua mineral con gas Perrier natural 50 cl.;1.17
Agua mineral natural con gas San Pellegrino 50 cl.;0.78
Agua mineral Ursu 9 1,5 l.;0.58
Zumo de frutas y leche Carrefour sabor tropical brik 1 l.;0.99
Zumo de frutas y leche Carrefour sabor tropical pack de 3 briks de 33 cl.;1.08
Agua mineral natural Nestlé Aquarel 50 cl.;0.52
Zumo tropical Don Simon pack de 6 briks de 20 cl.;1.25
Agua mineral Bezoya 1 l.;0.75
Zumo de manzana Carrefour Classic pack de 6 briks de 20 cl.;1.08
Zumo de piña,manzana y uva Don Simón brik 1 l.;1.55
Bebida de melocotón Carrefour Classic sin azúcar pack de 6 briks de 20 cl.;1.25
Zumo de mandarina Simon Life botella 1,5 l.;1.23
Agua mineral con gas Perrier 1 l.;1.49
Néctar tropical Carrefour Classic brik 1 l.;1.09
Néctar de guayaba Carrefour brik 1 l.;1.3
Zumo Romantics Detox Ginger botella 50 cl.;1.75
Zumo de naranja, limón y zanahoria Carrefour Classic brik 1 l.;0.99
Agua mineral Font Vella 33 cl.;0.86
Néctar de naranja Carrefour Classic sin azúcares añadidos pack de 6 Brik de 20 cl.;1.62
Néctar de mango y naranja Carrefour Classic brik 1 l.;1.25
Agua mineral Lanjarón 75 cl.;0.91
Néctar de naranja Granini botella 1 l.;3.45
Agua mineral natural Nestlé Aquarel tapón deportivo 75 cl.;0.73
Néctar de manzana Carrefour Classic brik 1 l.;0.95
Zumo Tropical Original Bifrutas botella 1 l.;2.35
Zumo de melocotón, manzana y uva Carrefour brik 1 l.;0.99
Bebida de piña y coco Carrefour sin azúcar añadido brik 1 l.;1.25
Néctar de piña Don Simón Disfruta sin azúcar añadido botella 1,5 l.;1.5
Zumo de manzana Don Simón brik 1 l.;1.62
Zumo de tomate Carrefour Classic brik 1 l.;1.05
Zumo de manzana exprimido Carrefour brik 1 l.;1.5
Bebida refrescante aromatizada con agua mineral y zumo de limón Carrefour Sensation sin azúcares añadidos 1,5 l.;0.79
Zumo de naranja Carrefour exprimido sin pulpa brik 1 l.;1.99
Agua mineral con gas Vichy Catalán natural 33 cl.;1.29
Zumo blue berry Cancún Sunny Delight botella 33 cl.;0.99
Agua mineral natural Cabreiroá tapón deportivo 50 cl.;0.69
Zumo de fruta y leche Carrefour Mediterráneo pack de 3 briks de 33 cl.;0.99
Néctar de melocotón Granini botella 1 l.;3.09
Zumo Tropical 100% Natural Bifrutas sin azúcar añadido botella 24 cl.;0.99
Zumo de piña Carrefour brik 1 l.;1.95
Zumo de fruta y leche Don Simón Caribe zero pack de 6 briks de 20 cl.;1.25
Zumo de melocotón, manzana y uva Don Simón brik 1 l.;1.62
Agua mineral Ursu 9 Alcalina 50 cl.;0.82
Néctar de piña Granini botella 1 l.;3.05
Zumo de naranja Don Simón exprimido con pulpa brik 1 l.;2.45
Zumo de uva roja, granada y grosella Carrefour Selección exprimido botella75 cl.;1.95
Agua mineral Cabreiroá grifo 8 l.;0.52
Zumo de naranja Don Simón sin pulpa brik 1 l.;2.45
Zumo de fruta y leche Don Simón Caribe pack de 6 briks de 20 cl.;1.25
Zumo de manzana 100% Premium Granini botella 1 l.;3.29
Agua mineral Evian 1,5 l.;1.7
Agua mineral Zero Sodio Fontarel 1,5 l.;0.48
Agua mineral con gas Font Vella 50 cl.;1.08
Bebida refrescante aromatizada con agua mineral y zumo de naranja Carrefour Sensation sin azúcares añadidos 1,5 l.;0.79
Zumo de clementinas Carrefour Extra exprimido brik 1 l.;1.65
Bebida de maracuyá, manzana y mango Carrefour Classic sin azúcar añadido brik 1 l.;1.8
Bebida refrescante aromatizada con agua mineral y zumo de frutas del bosque Carrefour Sensation sin azúcares añadidos 1,5 l.;0.79
Bebida de fruta guayaba Carrefour Classic´ sin azúcar añadido brik 1 l.;1.4
Zumo fresa Sunny Delight botella 33 cl.;0.99
Zumo de piña Carrefour Extra brik 1 l.;2.15
Agua mineral con gas Cabreiroá 1 l.;1.75
Agua mineral con gas Vichy Catalán natural sabor limón 50 cl.;1.68
Zumo de piña, manzana y uva Don Simón pack de 6 briks de 20 cl.;1.82
Font Vella La Limonada con zumo de limón sin gas botella 1,25 l.;1.55
Bebida refrescante aromatizada con agua mineral y zumo de manzana Carrefour sensation sin azúcares añadidos 1,5 l.;0.79
Bebida de fruta melocotón Carrefour Classic sin azúcares añadidosbrik 1 l.;1.14
Agua mineral Cabreiroá 1 l.;0.83
Zumo de naranja sin pulpa Innocent botella 900 ml.;3.59
Zumo Tropical Original Bifrutas pack de 6 briks de 33 cl.;2.45
Bebida refrescante naranja Simon Life 33 cl.;0.67
Zumo waikiki Sunny Delight botella 33 cl.;0.99
Zumo de frutas del bosque Sunny Delight Blue botella 1,25 l.;1.56
Bebida refrescante mandarina Simon Life 33 cl.;0.67
Smoothie fresa y plátano Carrefour botella 25 cl.;1.75
Bebida de naranja y mango Carrefour Classic sin azúcar añadido brik 1 l.;1.25
Zumo de naranja Don Simón brik 1 l.;1.8
Bebida de fruta arándanos y uva Granini sin azúcares añadidos botella 1 l.;3.19
Agua mineral Font Vella Sensación con zumo de limón 1,25 l.;1.64
7,02 €/6 uds.;1.17
Zumo tropical Carrefour pack de 6 briks de 20 cl.;1.62
Agua mineral Font Vella Sensación con zumo de manzana 1,25 l.;1.64
Zumo multivitamínico Capri Sun 20 cl.;0.8
Smoothie super energía de fresa, cereza, manzana, guaraná, semillas de lino y vitaminas Innocent botella 30 cl.;2.69
Zumo de frutas y leche Carrefour sabor mediterráneo brik 1 l.;0.95
Agua mineral con gas Font Vella 1 l.;1.47
Bebida de fruta frutos rojos Carrefour Classic brik 1 l.;1.88
Font Vella La Limonada con zumo de limón sin gas zero botella 1,25 l.;1.32
Zumo multifrutas Carrefour exprimido brik 1 l.;1.79
Smoothie de mango y maracuyá Innocent sin azúcares añadidos botella 25 cl.;2.55
Zumo multifrutas exprimido Carrefour Extra brik de 1 l.;1.5
Zumo de manzana ecológico Carrefour Bio brik 1 l.;2.05
Zumo California Sunny Delight 1,25 l.;1.56
Zumo de tomate 100% Premium Granini botella 1 l.;3.15
Zumo de piña y mango Carrefour Selección exprimido botella 75 cl.;2.19
Agua mineral Evian tapón deportivo 75 cl.;1.99
Limonada Carrefour botella 1 l.;2.09
Zumo de manzana y frutos del bosque Carrefour botella 25 cl.;1.75
Agua mineral Solán de Cabras 75 cl.;1.82
Zumo de naranja y mango Carrefour botella 1 l.;3.95
Zumo de uva roja ecológico Carrefour Bio brik 1 l.;1.99
Zumo de melocotón, manzana y uva Don Simón pack de 6 briks de 20 cl.;1.82
Zumo de 10 frutas y vitaminas sin azúcar añadido Juver- Disfruta brik 2 l.;1.77
Zumo de fruta y leche Carrefour Tropical sin lactosa pack de 6 briks de 20 cl.;1.87
Zumo de piña sin azúcar añadido Juver-Disfruta brik 2 l.;1.84
Limonada con limones exprimidos light Don Simón botella 33 cl.;0.48
Zumo de manzana sin azúcar añadido Juver Disfruta brik 2 l.;1.74
Nectar de melocotón Juver sin azúcar añadido brik 2 l.;1.87
Néctar de pera Granini Selección botella 1 l.;2.95
Bebida de fruta de naranja y mango con extracto de guaraná Juver brik 33 cl.;1.13
Zumo de naranja Carrefour botella 1 l.;3.95
7,02 €/6 uds.;1.17
Bebida de fruta piña Juver sin azúcar añadido pack de 6 briks de 20 cl.;2.74
Bebida multifrutas sin azúcares añadidos Granini 1 l.;3.19
Zumo tropical Innocent botella 900 ml.;3.45
Zumo de naranja Carrefour ecológico exprimido sin pulpa brik 1 l.;2.89
Néctar de pomelo rosa Granini Selección botella 1 l.;2.95
Néctar de piña Juver brik 2 l.;0.91
Zumo de melocotón y uva ecológico Carrefour Bio exprimido pack de 3 briks de 20 cl.;2.19
Zumo Mediterráneo Original Bifrutas pack de 6 briks de 20 cl.;2.24
